Curso["Habilitação", "3425", "HISTÓRIA                                                              "]
["Nível", "2", "GR"]
["Currículo vigente em", "20172", ""]
["Reconhecida pelo MEC", "Sim", ""]
["Duração", "Plena", ""]
["Créditos por período", "Mínimo 16", "Máximo 32"]
["Limite de permanência semestral", "Mínimo 7", "Máximo 16"]
["Créditos exigidos", "197", ""]
["Módulo livre", "24", ""]
Obrigatórias
[Código, Disciplina, Créditos, Área]
["", "192023", "DIDÁTICA 2                      ", "004 002 000 000", "DC"]
["", "192015", "DIDÁTICA FUNDAMENTAL            ", "002 002 000 004", "AC"]
["", "199851", "DIREITOS HUMANOS E CIDADANIA    ", "004 000 000 000", "DC"]
["", "199885", "DISCURSO E MULHER               ", "004 000 000 000", "DC"]
["", "139181", "DISSERTAÇÃO - HISTÓRIA          ", "008 000 000 004", "AC"]
["", "185396", "DIVISÃO INTERNACIONAL TRABALHO  ", "004 000 000 004", "DC"]
["", "123315", "ECOLOGIA ANIMAL                 ", "002 002 000 002", "DC"]
["", "126039", "ECOLOGIA BÁSICA                 ", "002 000 000 002", "DC"]
["", "122114", "ECOLOGIA GERAL                  ", "002 004 000 003", "DC"]
["", "122122", "ECOLOGIA VEGETAL                ", "002 002 000 004", "DC"]
["", "132683", "ECONOMIA BRASIL CONTEMPORANEO   ", "004 000 000 005", "DC"]
["", "191124", "ECONOMIA DA EDUCAÇÃO            ", "004 000 000 002", "AC"]
["", "132471", "ECONOMIA POLITICA 1             ", "004 000 000 004", "DC"]
["", "192571", "EDUCACAO COMUNITARIA            ", "002 002 000 002", "DC"]
["", "153605", "ELEM DE LING,  ARTE E CULT POP  ", "004 000 000 004", "DC"]
["", "153010", "ELEM LING ESTÉTICA HIST ARTE 2  ", "004 000 000 004", "DC"]
["", "153028", "ELEM LING ESTETICA HIST ARTE 3  ", "004 000 000 002", "DC"]
["", "153001", "ELEN LING ESTÉTICA HIST ARTE 1  ", "004 000 000 002", "DC"]
["", "185094", "ELITES POLÍTICAS                ", "004 000 000 004", "DC"]
["", "192449", "ENSINO HIST, IDENT E CIDADANIA  ", "002 002 000 004", "DC"]
["", "192198", "ENSINO SUPLETIVO 1              ", "004 000 000 002", "AC"]
["", "192201", "ENSINO SUPLETIVO 2              ", "004 000 000 002", "AC"]
["", "139041", "EPIG E PALEOG ANTIGAS           ", "004 000 000 004", "AC"]
["", "139050", "EPIG E PALEOG MEDIEV MODERNA    ", "004 000 000 004", "AC"]
["", "137642", "EPISTEMOL CIEN HUM E SOCIAIS    ", "004 000 000 004", "DC"]
["", "206474", "EPISTEMOLOGIA                   ", "004 002 000 000", "AC"]
["", "106216", "EST TRAD POESIA GREGA ANTIGA    ", "002 002 000 004", "AC"]
["", "185604", "ESTADO E DESENV NO BRASIL       ", "004 000 000 004", "DC"]
["", "115053", "ESTATÍSTICA 1                   ", "006 000 000 006", "AC"]
["", "115100", "ESTATÍSTICA ECONÔMICA           ", "002 002 000 006", "DC"]
["", "137545", "ESTÉTICA                        ", "004 000 000 004", "DC"]
["", "145033", "ESTÉTICA E CULTURA DE MASSA     ", "004 000 000 004", "DC"]
["", "207616", "ESTÉTICA E FILOSOFIA DA ARTE    ", "004 002 000 000", "AC"]
["", "112151", "ESTRATIGRAFIA                   ", "002 002 000 004", "DC"]
["", "134635", "ESTRUT CLASSES ESTRAT SOCIAL    ", "004 000 000 004", "DC"]
["", "185566", "ESTRUTURA DO PODER NO BRASIL    ", "004 000 000 004", "DC"]
["", "116319", "ESTRUTURAS DE DADOS             ", "004 000 000 004", "DC"]
["", "106208", "ESTU TRAD PROSA GREGA ANTIGA    ", "004 000 000 004", "AC"]
["", "199966", "ESTUDOS E PESQUISAS PARA A PAZ  ", "004 000 000 000", "AC"]
["", "137529", "ÉTICA                           ", "004 000 000 005", "AC"]
["", "202681", "ÉTICA FILOSÓFICA                ", "004 002 000 004", "AC"]
["", "126357", "ETNOBOTÂNICA DO CERRADO         ", "002 002 000 001", "AC"]
["", "123510", "ETOLOGIA                        ", "004 004 000 004", "DC"]
["", "137413", "EVOL DO PENS FIL E CIENTÍFICO   ", "004 000 000 004", "AC"]
["", "137502", "FILOS GERAL PROBL METAFISICOS   ", "004 000 000 005", "AC"]
["", "206512", "FILOSOFIA ANTIGA                ", "004 002 000 000", "AC"]
["", "100609", "FILOSOFIA CONTEMPORÂNEA         ", "004 002 000 000", "AC"]
["", "137928", "FILOSOFIA DA ARTE               ", "004 000 000 004", "DC"]
["", "207624", "FILOSOFIA DA CIÊNCIA            ", "004 002 000 000", "AC"]
["", "191108", "FILOSOFIA DA EDUCAÇÃO           ", "004 000 000 002", "DC"]
["", "191108", "FILOSOFIA DA EDUCAÇÃO           ", "004 000 000 002", "AC"]
["", "191116", "FILOSOFIA DA EDUCACAO 2         ", "004 000 000 002", "AC"]
["", "137537", "FILOSOFIA DA HISTÓRIA           ", "004 000 000 005", "AC"]
["", "124290", "FILOSOFIA DA PSICOLOGIA         ", "004 000 000 004", "DC"]
["", "137995", "FILOSOFIA DA RELIGIÃO           ", "004 000 000 004", "DC"]
["", "102539", "FILOSOFIA GERAL E METAFÍSICA    ", "004 002 000 000", "AC"]
["", "137944", "FILOSOFIA MARXISTA              ", "004 000 000 004", "DC"]
["", "206491", "FILOSOFIA MEDIEVAL              ", "004 002 000 000", "AC"]
["", "207608", "FILOSOFIA MODERNA               ", "004 002 000 000", "AC"]
["", "206482", "FILOSOFIA POLÍTICA              ", "004 002 000 000", "AC"]
["", "137626", "FILOSOFIA SOCIAL E POLITICA     ", "004 000 000 004", "DC"]
["", "132039", "FORMAÇÃO ECONÔMICA DO BRASIL    ", "004 000 000 005", "AC"]
["", "205877", "FRANCÊS 1                       ", "004 000 000 004", "DC"]
["", "205885", "FRANCÊS 2                       ", "004 000 000 004", "DC"]
["", "205893", "FRANCÊS 3                       ", "004 000 000 004", "DC"]
["", "141208", "FUND DE HISTORIA LITERARIA      ", "004 000 000 004", "DC"]
["", "124966", "FUND DESENV E APRENDIZAGEM      ", "004 002 000 006", "DC"]
["", "203556", "FUND DO ENS DE HISTÓRIA         ", "004 002 000 006", "AC"]
["", "124371", "FUNDAMENTOS DA PSICOTERAPIA     ", "004 002 000 004", "DC"]
["", "185850", "FUNDAMENTOS DE POL PÚBLICAS     ", "004 000 000 004", "DC"]
["", "123153", "GENETICA BASICA                 ", "002 002 000 002", "AC"]
["", "123161", "GENETICA HUMANA                 ", "002 002 000 004", "AC"]
["", "138045", "GEOGRAFIA AGRARIA               ", "004 000 000 004", "AC"]
["", "138070", "GEOGRAFIA DO BRASIL             ", "002 002 000 002", "DC"]
["", "138088", "GEOGRAFIA DO BRASIL 2           ", "002 002 000 002", "DC"]
["", "138312", "GEOGRAFIA DO MEIO AMBIENTE      ", "002 002 000 002", "DC"]
["", "138266", "GEOGRAFIA HUMANA 1              ", "002 002 000 004", "AC"]
["", "138282", "GEOGRAFIA HUMANA E ECONÔMICA    ", "004 000 000 002", "AC"]
["", "138193", "GEOGRAFIA URBANA 1              ", "004 000 000 004", "DC"]
["", "112356", "GEOLOGIA DO BRASIL              ", "004 003 000 004", "DC"]
["", "112011", "GEOLOGIA GERAL                  ", "002 004 000 004", "AC"]
["", "112348", "GEOLOGIA HISTÓRICA              ", "002 002 000 004", "DC"]
["", "185272", "GEOPOLÍTICA                     ", "004 000 000 004", "DC"]
["", "140643", "GREGO 1                         ", "004 000 000 004", "DC"]
["", "140601", "GREGO 2                         ", "004 000 000 004", "DC"]
["", "140597", "GREGO 3                         ", "004 000 000 004", "DC"]
["", "140571", "GREGO 6                         ", "004 000 000 004", "DC"]
["", "137651", "HERMENEUTICA FILOSOFICA         ", "004 000 000 004", "DC"]
["", "194166", "HIGIENE ESCOLAR                 ", "004 000 000 002", "DC"]
["", "139017", "HIST AM NORTE C CONTEMPORÂNEO   ", "003 001 000 004", "AC"]
["", "206393", "HIST CONTEMP DOS EUA            ", "002 000 000 002", "AC"]
["", "139025", "HIST CONTEMP URSS EUROPEIA      ", "004 000 000 004", "AC"]
["", "139947", "HIST DA ÁFRICA PRÉ-COLONIAL     ", "004 000 000 004", "AC"]
["", "153613", "HIST DA ARTE E DA TECNOLOGIA    ", "004 000 000 004", "DC"]
["", "137871", "HIST DA FIL COMTEMPORANEA 2     ", "004 000 000 000", "DC"]
["", "137855", "HIST DA FILOSOFIA MEDIEVAL 2    ", "004 000 000 000", "DC"]
["", "137863", "HIST DA FILOSOFIA MODERNA 2     ", "004 000 000 000", "DC"]
["", "182028", "HIST DO LIV E DAS BIBLIOTECAS   ", "002 002 000 004", "DC"]
["", "132047", "HIST DO PENSAMENTO ECONOMICO    ", "004 000 000 005", "DC"]
["", "203548", "HIST E HISTORI MODERNA          ", "003 001 000 004", "AC"]
["", "206385", "HIST E HISTORIOGRAFIA BRASIL    ", "004 000 000 004", "AC"]
["", "200484", "HIST HISTORI MULH NO  BRASIL    ", "003 001 000 004", "AC"]
["", "150754", "HIST HISTORIOG CONTEMPORÂNEA    ", "003 001 000 004", "AC"]
["", "139718", "HIST REL INTER CONTEMPORÂNEAS   ", "004 000 000 004", "AC"]
["", "185027", "HIST SOC E POL LAT-AMERICANA    ", "004 000 000 004", "DC"]
["", "124168", "HISTORIA  DA PSICOLOGIA         ", "004 000 000 004", "DC"]
["", "139734", "HISTÓRIA AMÉRICA NÃO IBÉRICA 1  ", "004 000 000 004", "AC"]
["", "139432", "HISTÓRIA ANTIGA 3               ", "004 000 000 004", "AC"]
["", "139009", "HISTÓRIA CONTEMPORÂNEA 3        ", "004 000 000 004", "AC"]
["", "139815", "HISTÓRIA CONTEMPORÂNEA 4        ", "004 000 000 004", "AC"]
["", "136034", "HISTÓRIA CULT IDADE MÉDIA 2     ", "004 000 000 000", "AC"]
["", "133221", "HISTÓRIA CULTURAL               ", "003 001 000 004", "AC"]
["", "139742", "HISTÓRIA DA ÁFRICA 2            ", "004 000 000 004", "AC"]
["", "100803", "HISTÓRIA DA ÁFRICA COLONIAL     ", "003 001 000 004", "AC"]
["", "139688", "HISTÓRIA DA AMAZÔNIA            ", "003 001 000 004", "AC"]
["", "139335", "HISTÓRIA DA AMÉRICA 3           ", "004 000 000 004", "AC"]
["", "153036", "HISTORIA DA ARTE 1              ", "004 000 000 002", "AC"]
["", "153524", "HISTORIA DA ARTE 2              ", "004 000 000 002", "DC"]
["", "156299", "HISTORIA DA ARTE 3              ", "004 000 000 002", "DC"]
["", "156302", "HISTORIA DA ARTE 4              ", "004 000 000 002", "DC"]
["", "137791", "HISTORIA DA CIENCIA 1           ", "004 000 000 004", "DC"]
["", "139645", "HISTORIA DA CIENCIA 2           ", "004 000 000 004", "DC"]
["", "133957", "HISTÓRIA DA CULTURA MEDIEVAL    ", "003 001 000 004", "AC"]
["", "191060", "HISTORIA DA EDUCACAO            ", "004 000 000 002", "DC"]
["", "191078", "HISTORIA DA EDUCACAO 2          ", "004 000 000 002", "DC"]
["", "137456", "HISTÓRIA DA FIL CONTEMPORÂNEA   ", "004 000 000 005", "DC"]
["", "137464", "HISTÓRIA DA FIL NO BRASIL       ", "004 000 000 004", "DC"]
["", "137421", "HISTÓRIA DA FILOSOFIA ANTIGA    ", "004 000 000 004", "DC"]
["", "137847", "HISTORIA DA FILOSOFIA ANTIGA 2  ", "004 000 000 000", "DC"]
["", "137430", "HISTÓRIA DA FILOSOFIA MEDIEVAL  ", "004 000 000 005", "AC"]
["", "137448", "HISTÓRIA DA FILOSOFIA MODERNA   ", "004 000 000 005", "DC"]
["", "145131", "HISTORIA DA IMPRENSA            ", "004 000 000 004", "DC"]
["", "139386", "HISTÓRIA DA POL EXT DO BRASIL   ", "004 002 000 004", "AC"]
["", "143057", "HISTORIA DA PUBLICIDADE         ", "002 002 000 006", "DC"]
["", "203564", "HISTÓRIA DAS IDEIAS             ", "003 001 000 004", "AC"]
["", "139696", "HISTÓRIA DAS RELIGIÕES          ", "004 000 000 004", "AC"]
["", "145238", "HISTORIA DO CINEMA              ", "004 000 000 004", "DC"]
["", "188247", "HISTÓRIA DO DIREITO             ", "004 000 000 000", "DC"]
["", "184012", "HISTÓRIA DO DIREITO BRASILEIRO  ", "004 000 000 004", "AC"]
["", "139301", "HISTÓRIA DO EXTREMO ORIENTE     ", "004 000 000 004", "AC"]
["", "153796", "HISTORIA DO TEATRO 1            ", "004 000 000 004", "DC"]
["", "153885", "HISTORIA DO TEATRO 2            ", "004 000 000 004", "DC"]
["", "139360", "HISTÓRIA DOS PAÍSES ÁRABES      ", "002 004 000 004", "AC"]
["", "200476", "HISTÓRIA E HIST DAS AMÉRICAS    ", "003 001 000 004", "AC"]
["", "124176", "HISTORIA E SIS DA PSICOLOGIA 2  ", "004 000 000 004", "DC"]
["", "132021", "HISTÓRIA ECONÔMICA GERAL        ", "004 000 000 005", "AC"]
["", "191361", "HISTORIA EDUCACAO BRASILEIRA    ", "004 000 000 002", "DC"]
["", "101516", "HISTÓRIA HIST DA ESCRAV BRASIL  ", "003 001 000 004", "AC"]
["", "205303", "HISTÓRIA HISTORIOGRAFIA ÁFRICA  ", "003 001 000 004", "AC"]
["", "139866", "HISTÓRIA MEDIEVAL 3             ", "004 000 000 004", "AC"]
["", "139327", "HISTÓRIA MODERNA 3              ", "004 000 000 004", "AC"]
["", "139289", "HISTÓRIA PART POL REPÚBLICA     ", "004 000 000 000", "AC"]
["", "101460", "HISTÓRIA PEN IB IDADE MÉDIA     ", "003 001 000 004", "AC"]
["", "133213", "HISTÓRIA POLÍTICA               ", "003 001 000 004", "AC"]
["", "139661", "HISTÓRIA REGIONAL               ", "004 000 000 000", "AC"]
["", "139807", "HISTÓRIA, MÚSICA E MEMÓRIA      ", "004 000 000 004", "AC"]
["", "200492", "HISTÓRIA: NATUREZA E CULTURA    ", "004 000 000 002", "AC"]
["", "207756", "HISTORIOGRAFIA                  ", "003 001 000 004", "AC"]
["", "139271", "HISTORIOGRAFIA DO BRASIL        ", "004 002 000 004", "AC"]
["", "199877", "IDENTIDADE DE GÊNERO            ", "004 000 000 000", "DC"]
["", "135348", "IDENTIDADE E REL INTERÉTNICAS   ", "004 000 000 004", "DC"]
["", "199842", "IMAG, ORALID.E PATR. HIST-CULT  ", "002 002 000 002", "AC"]
["", "190071", "IMAGEM, ORALIDADE E FOTOGRAFIA  ", "002 002 000 002", "DC"]
["", "145505", "IMPRENSA SINDICAL               ", "002 002 000 000", "DC"]
["", "135267", "INDIVÍDUO, CULTURA E SOCIEDADE  ", "004 000 000 004", "DC"]
["", "136816", "INFÂNCIA, ADOL E CIDADANIA      ", "002 002 000 004", "DC"]
["", "115151", "INFERENCIA ESTATISTICA          ", "006 000 000 006", "DC"]
["", "145971", "INGLÊS INSTRUMENTAL 1           ", "002 002 000 004", "DC"]
["", "142573", "INGLÊS INSTRUMENTAL 2           ", "002 002 000 004", "DC"]
["", "137596", "INICIAÇÃO À METODOL CIENTÍFICA  ", "004 000 000 004", "AC"]
["", "185281", "INTEGRAÇÃO REGIONAL             ", "004 000 000 004", "DC"]
["", "199982", "INTRO A POL CIENT TECNOLOGICA   ", "004 000 000 002", "DC"]
["", "185001", "INTROD EST REL INTERNACIONAIS   ", "004 000 000 004", "DC"]
["", "139297", "INTROD HIST IDEIAS SOC BRASIL   ", "004 000 000 000", "AC"]
["", "134074", "INTROD METOD CIÊNCIAS SOCIAIS   ", "004 000 000 004", "DC"]
["", "182681", "INTRODUCAO A ARQUIVOLOGIA       ", "002 002 000 004", "DC"]
["", "138398", "INTRODUCAO A CIEN GEOGRAFICA    ", "004 000 000 004", "DC"]
["", "185035", "INTRODUÇÃO À CIÊNCIA POLÍTICA   ", "004 000 000 004", "AC"]
["", "132012", "INTRODUÇÃO À ECONOMIA           ", "004 000 000 005", "AC"]
["", "191019", "INTRODUCAO A EDUCACAO           ", "004 000 000 002", "DC"]
["", "191299", "INTRODUCAO A EDUCACAO ESPECIAL  ", "002 002 000 002", "AC"]
["", "137553", "INTRODUÇÃO À FILOSOFIA          ", "004 000 000 004", "AC"]
["", "140082", "INTRODUÇÃO À LINGUÍSTICA        ", "004 000 000 004", "AC"]
["", "124010", "INTRODUÇÃO À PSICOLOGIA         ", "004 000 000 004", "AC"]
["", "116203", "INTRODUCAO A SIS INFORMACOES    ", "004 000 000 004", "DC"]
["", "134465", "INTRODUÇÃO À SOCIOLOGIA         ", "004 000 000 004", "AC"]
["", "184039", "INTRODUÇÃO AO DIREITO 1         ", "004 000 000 004", "DC"]
["", "136042", "LAB CART ICONOG MEDIEVAIS       ", "002 000 000 000", "AC"]
["", "146293", "LAB HIST BRASIL REPÚBLICA 1     ", "000 002 000 000", "AC"]
["", "133949", "LAB PESQ HIST INTEL - BRASIL    ", "002 000 000 000", "AC"]
["", "205311", "LABORATÓRIO DE ENS HISTÓRIA     ", "000 008 000 000", "AC"]
["", "101532", "LABORATÓRIO ENSINO DE HISTÓRIA  ", "000 004 000 004", "AC"]
["", "146455", "LABORATÓRIO ESTUDOS FEMINISTAS  ", "002 002 000 004", "AC"]
["", "140201", "LATIM 1                         ", "002 002 000 004", "AC"]
["", "140210", "LATIM 2                         ", "002 002 000 004", "AC"]
["", "140228", "LATIM 4                         ", "002 002 000 004", "AC"]
["", "140244", "LATIM 5                         ", "002 002 000 004", "DC"]
["", "194140", "LEGISLACAO DO ENSINO 1          ", "004 000 000 002", "AC"]
["", "194158", "LEGISLACAO DO ENSINO 2          ", "004 000 000 002", "AC"]
["", "139785", "LEITURA A D H SÉC XIII/XVI 1    ", "004 000 000 004", "AC"]
["", "133965", "LEITURA A D H SÉC XIII/XVI 2    ", "004 000 000 004", "AC"]
["", "140481", "LEITURA E PRODUÇÃO DE TEXTOS    ", "002 002 000 004", "AC"]
["", "142204", "LÍNGUA ALEMÃ 1                  ", "004 000 000 004", "AC"]
["", "142212", "LINGUA ALEMA 2                  ", "004 000 000 004", "AC"]
["", "142221", "LINGUA ALEMA 3                  ", "004 000 000 004", "AC"]
["", "140694", "LINGUA ALEMA INSTRUMENTAL 1     ", "002 002 000 004", "DC"]
["", "142310", "LINGUA ALEMA INSTRUMENTAL 2     ", "002 002 000 000", "DC"]
["", "147630", "LINGUA CHINESA 1                ", "002 002 000 004", "DC"]
["", "147648", "LÍNGUA CHINESA 2                ", "002 002 000 004", "DC"]
["", "147656", "LINGUA CHINESA 3                ", "002 002 000 004", "DC"]
["", "142328", "LÍNGUA ESPANHOLA 1              ", "002 002 000 004", "DC"]
["", "142336", "LÍNGUA ESPANHOLA 2              ", "002 002 000 004", "DC"]
["", "142018", "LINGUA FRANCESA 2               ", "004 000 000 004", "AC"]
["", "142085", "LÍNGUA INGLESA 1                ", "004 000 000 004", "DC"]
["", "142093", "LÍNGUA INGLESA 2                ", "004 000 000 004", "DC"]
["", "150649", "LÍNGUA SINAIS BRAS - BÁSICO     ", "002 002 000 002", "DC"]
["", "141518", "LIT AFRICANA EM LG PORTUGUESA   ", "004 000 000 004", "DC"]
["", "141151", "LIT BRAS - BARROCO E ARCADISMO  ", "004 000 000 004", "DC"]
["", "141143", "LIT BRASILEIRA - MODERNISMO     ", "004 000 000 004", "DC"]
["", "141135", "LIT BRASILEIRA - REALISMO       ", "004 000 000 004", "DC"]
["", "141127", "LIT BRASILEIRA - ROMANTISMO     ", "004 000 000 004", "DC"]
["", "141178", "LIT BRASILEIRA CONTEMPORÂNEA    ", "004 000 000 004", "DC"]
["", "141046", "LIT PORTUGUESA - MEDIEVALISMO   ", "004 000 000 004", "DC"]
["", "141038", "LIT PORTUGUESA - RENASCIMENTO   ", "004 000 000 004", "DC"]
["", "192759", "LITERATURA E EDUCAÇÃO           ", "002 002 000 004", "DC"]
["", "141411", "LITERATURA GREGA 1              ", "004 000 000 004", "DC"]
["", "141631", "LITERATURA HISPANO-AMERICANA 1  ", "004 000 000 004", "DC"]
["", "199974", "LITERATURA HISPANO-AMERICANA 1  ", "004 000 000 000", "DC"]
["", "141640", "LITERATURA HISPANO-AMERICANA 2  ", "004 000 000 004", "DC"]
["", "141658", "LITERATURA HISPANO-AMERICANA 3  ", "004 000 000 004", "DC"]
["", "141666", "LITERATURA HISPANO-AMERICANA 4  ", "004 000 000 004", "DC"]
["", "132870", "MACROECONOMIA 2                 ", "004 000 000 005", "DC"]
["", "192074", "METOD DO ENS DE 1 GRAU 1        ", "004 002 000 000", "AC"]
["", "192082", "METOD DO ENS DE 1 GRAU 2        ", "004 002 000 000", "AC"]
["", "134945", "MÉTODOS SOCIOLÓGICOS            ", "004 002 000 002", "DC"]
["", "132853", "MICROECONOMIA 2                 ", "004 000 000 005", "DC"]
["", "137987", "MITO E FILOSOFIA                ", "004 000 000 004", "DC"]
["", "136638", "MOVIMENTOS SOCIAIS              ", "002 002 000 004", "DC"]
["", "185361", "MUD POL AM CENTR, MÉX E CARIBE  ", "004 000 000 004", "DC"]
["", "185582", "MUDANÇA POL NA AMÉRICA DO SUL   ", "004 000 000 004", "DC"]
