Curso["Habilitação", "4626", "LETRAS-TRADUÇÃO ESPANHOL                                              "]
["Nível", "2", "GR"]
["Currículo vigente em", "20162", ""]
["Reconhecida pelo MEC", "Sim", ""]
["Duração", "Plena", ""]
["Créditos por período", "Mínimo 12", "Máximo 26"]
["Limite de permanência semestral", "Mínimo 7", "Máximo 14"]
["Créditos exigidos", "168", ""]
["Módulo livre", "24", ""]
Obrigatórias
[Código, Disciplina, Créditos, Área]
["", "140465", "SOCIOLING PORTUGUES DO BRASIL   ", "002 002 000 004", "AC"]
["", "147401", "SOCIOLINGUISTICA PORT BRASIL    ", "002 002 000 004", "AC"]
["", "141569", "TEORIA DA NARRATIVA             ", "004 000 000 004", "AC"]
["", "137472", "TEORIA DO CONHECIMENTO          ", "004 000 000 005", "DC"]
["", "141895", "TEORIA E PRÁT ANÁLISE TEXTO     ", "004 000 000 004", "AC"]
["", "205273", "TERMINOLOGIA PARA TRADUÇÃO      ", "004 000 000 004", "AC"]
["", "139530", "TEXTOS FILOSÓFICOS GREGOS 3     ", "004 000 000 000", "AC"]
["", "138932", "TEXTOS FILOSÓFICOS GREGOS 4     ", "004 000 000 004", "AC"]
["", "138941", "TEXTOS FILOSÓFICOS GREGOS 5     ", "004 000 000 004", "AC"]
["", "138959", "TEXTOS FILOSÓFICOS GREGOS 6     ", "004 000 000 004", "AC"]
["", "194620", "TÓP ESP EDUC DIVER CULTURAL     ", "004 000 000 000", "DC"]
["", "104931", "TÓP ESP ESTUDOS TRADUÇÃO 1      ", "004 000 000 004", "AC"]
["", "104949", "TÓP ESP ESTUDOS TRADUÇÃO 2      ", "002 002 000 004", "AC"]
["", "104957", "TÓP ESP ESTUDOS TRADUÇÃO 3      ", "000 004 000 004", "AC"]
["", "141879", "TÓP ESP LITERATURA BRASILEIRA   ", "004 000 000 004", "AC"]
["", "147893", "TÓP INTERCULTURAIS EM ENS PL 2  ", "002 002 000 002", "AC"]
["", "140333", "TÓPICOS ATUAIS EM LINGÜÍSTICA   ", "004 000 000 004", "AC"]
["", "141747", "TOPICOS ATUAIS EM LITERATURA    ", "002 000 000 004", "AC"]
["", "128295", "TRAGÉDIA GREGA                  ", "004 000 000 000", "AC"]
["", "146170", "USOS ESPECIALIZADOS ESPANHOL    ", "002 002 000 004", "AC"]
["", "147001", "VARIACAO LINGUISTICA NO BRASIL  ", "002 002 000 004", "AC"]
